zip,obese,bmi,pop,sex,age
53034,NA,NA,39,male,75-plus
53035,NA,NA,36,male,75-plus
53036,NA,NA,39,male,75-plus
53037,72,192,171,male,75-plus
53038,10,33,92,male,75-plus
53039,33,94,196,male,75-plus
53040,80,230,236,male,75-plus
53042,15,39,197,male,75-plus
53044,NA,NA,85,male,75-plus
53045,91,458,1008,male,75-plus
53046,NA,NA,33,male,75-plus
53047,NA,NA,2,male,75-plus
53048,NA,NA,114,male,75-plus
53049,NA,NA,76,male,75-plus
53050,39,81,236,male,75-plus
53051,314,1130,1265,male,75-plus
53057,NA,NA,89,male,75-plus
53058,NA,NA,112,male,75-plus
53059,NA,NA,67,male,75-plus
53061,NA,NA,277,male,75-plus
53063,NA,NA,33,male,75-plus
53065,NA,NA,65,male,75-plus
53066,46,149,825,male,75-plus
53069,NA,NA,16,male,75-plus
53070,31,97,168,male,75-plus
53072,63,224,785,male,75-plus
53073,52,155,597,male,75-plus
53074,36,114,405,male,75-plus
53075,15,48,78,male,75-plus
53076,26,78,96,male,75-plus
53078,NA,NA,48,male,75-plus
53079,NA,NA,58,male,75-plus
53080,18,52,132,male,75-plus
53081,189,602,1227,male,75-plus
53083,117,319,442,male,75-plus
53085,68,181,391,male,75-plus
53086,43,123,176,male,75-plus
53088,NA,NA,26,male,75-plus
53089,96,333,425,male,75-plus
53090,150,447,460,male,75-plus
53091,NA,NA,34,male,75-plus
53092,136,565,843,male,75-plus
53093,NA,NA,31,male,75-plus
53094,38,102,473,male,75-plus
53095,291,961,1038,male,75-plus
53097,22,86,122,male,75-plus
53098,33,93,405,male,75-plus
53103,NA,NA,128,male,75-plus
53104,NA,NA,131,male,75-plus
53105,39,106,938,male,75-plus
53108,NA,NA,177,male,75-plus
53110,26,63,564,male,75-plus
53114,NA,NA,52,male,75-plus
53115,97,284,452,male,75-plus
53118,17,39,270,male,75-plus
53119,NA,NA,126,male,75-plus
53120,13,38,372,male,75-plus
53121,88,226,417,male,75-plus
53122,44,206,191,male,75-plus
53125,22,76,95,male,75-plus
53126,NA,NA,142,male,75-plus
53128,12,32,147,male,75-plus
53129,51,233,599,male,75-plus
53130,24,75,278,male,75-plus
53132,72,225,994,male,75-plus
53137,NA,NA,36,male,75-plus
53139,NA,NA,67,male,75-plus
53140,20,73,506,male,75-plus
53142,31,83,699,male,75-plus
53143,NA,NA,512,male,75-plus
53144,18,59,515,male,75-plus
53146,20,74,219,male,75-plus
53147,70,245,517,male,75-plus
53149,13,60,459,male,75-plus
53150,41,158,665,male,75-plus
53151,88,349,1203,male,75-plus
53153,NA,NA,81,male,75-plus
53154,29,100,665,male,75-plus
53156,14,33,96,male,75-plus
53158,16,43,282,male,75-plus
53167,NA,NA,0,male,75-plus
53168,NA,NA,164,male,75-plus
53170,NA,NA,66,male,75-plus
53172,19,79,611,male,75-plus
53177,NA,NA,195,male,75-plus
53178,NA,NA,89,male,75-plus
53179,NA,NA,71,male,75-plus
53181,12,30,211,male,75-plus
53182,NA,NA,189,male,75-plus
53183,NA,NA,41,male,75-plus
53184,21,74,119,male,75-plus
53185,30,82,538,male,75-plus
53186,60,220,819,male,75-plus
53188,40,123,709,male,75-plus
53189,14,71,607,male,75-plus
53190,121,397,283,male,75-plus
53191,20,87,121,male,75-plus
53192,NA,NA,0,male,75-plus
53195,NA,NA,0,male,75-plus
53202,79,309,491,male,75-plus
53203,NA,NA,3,male,75-plus
53204,15,53,301,male,75-plus
53205,12,40,153,male,75-plus
53206,48,154,534,male,75-plus
53207,40,139,669,male,75-plus
53208,35,125,171,male,75-plus
53209,119,399,934,male,75-plus
53210,31,97,201,male,75-plus
53211,103,396,632,male,75-plus
53212,34,135,335,male,75-plus
53213,80,360,405,male,75-plus
53214,82,247,667,male,75-plus
53215,26,92,670,male,75-plus
53216,33,155,555,male,75-plus
53217,116,536,1001,male,75-plus
53218,53,208,577,male,75-plus
53219,57,173,925,male,75-plus
53220,64,191,976,male,75-plus
53221,55,200,1146,male,75-plus
53222,69,306,681,male,75-plus
53223,100,348,896,male,75-plus
53224,56,189,282,male,75-plus
53225,50,253,629,male,75-plus
53226,104,418,693,male,75-plus
53227,66,201,750,male,75-plus
53228,42,137,552,male,75-plus
53233,13,43,88,male,75-plus
53235,NA,NA,366,male,75-plus
53295,NA,NA,24,male,75-plus
53402,43,123,889,male,75-plus
53403,17,52,433,male,75-plus
53404,NA,NA,272,male,75-plus
53405,17,63,604,male,75-plus
53406,32,113,991,male,75-plus
53501,NA,NA,0,male,75-plus
53502,26,83,59,male,75-plus
53503,NA,NA,66,male,75-plus
53504,35,79,86,male,75-plus
53505,NA,NA,13,male,75-plus
53506,NA,NA,36,male,75-plus
53507,11,36,38,male,75-plus
53508,57,151,101,male,75-plus
53510,NA,NA,38,male,75-plus
53511,95,337,1280,male,75-plus
53515,27,58,81,male,75-plus
53516,31,74,55,male,75-plus
53517,12,39,36,male,75-plus
53518,10,36,54,male,75-plus
53520,104,261,247,male,75-plus
53521,34,88,83,male,75-plus
53522,NA,NA,26,male,75-plus
53523,44,130,123,male,75-plus
53525,13,37,98,male,75-plus
53526,NA,NA,27,male,75-plus
53527,64,186,109,male,75-plus
53528,58,160,134,male,75-plus
53529,22,57,49,male,75-plus
53530,42,97,177,male,75-plus
53531,31,81,77,male,75-plus
53532,115,329,303,male,75-plus
53533,57,169,194,male,75-plus
53534,152,402,371,male,75-plus
53536,83,224,246,male,75-plus
53537,NA,NA,20,male,75-plus
53538,173,450,549,male,75-plus
53540,NA,NA,0,male,75-plus
53541,NA,NA,33,male,75-plus
53543,11,37,58,male,75-plus
53544,NA,NA,30,male,75-plus
53545,237,789,571,male,75-plus
53546,338,1033,882,male,75-plus
53548,172,533,436,male,75-plus
53549,73,174,289,male,75-plus
53550,NA,NA,18,male,75-plus
53551,49,132,274,male,75-plus
53553,NA,NA,7,male,75-plus
53554,NA,NA,51,male,75-plus
53555,52,193,242,male,75-plus
53556,NA,NA,78,male,75-plus
53557,NA,NA,10,male,75-plus
53558,107,292,226,male,75-plus
53559,43,122,145,male,75-plus
53560,31,74,73,male,75-plus
53561,24,59,75,male,75-plus
53562,187,787,710,male,75-plus
53563,113,297,204,male,75-plus
53565,39,106,115,male,75-plus
53566,231,670,554,male,75-plus
53569,NA,NA,48,male,75-plus
53570,42,100,41,male,75-plus
53571,NA,NA,0,male,75-plus
53572,93,246,255,male,75-plus
53573,20,66,157,male,75-plus
53574,55,154,146,male,75-plus
53575,118,322,278,male,75-plus
53576,22,54,59,male,75-plus
53577,16,31,71,male,75-plus
53578,34,115,172,male,75-plus
53579,NA,NA,49,male,75-plus
53580,NA,NA,15,male,75-plus
53581,44,122,424,male,75-plus
53582,NA,NA,39,male,75-plus
53583,50,133,154,male,75-plus
53585,NA,NA,65,male,75-plus
53586,14,35,78,male,75-plus
53587,16,44,45,male,75-plus
53588,31,94,175,male,75-plus
53589,197,599,656,male,75-plus
53590,247,705,526,male,75-plus
53593,137,476,222,male,75-plus
53594,39,95,148,male,75-plus
53597,167,528,625,male,75-plus
53598,NA,NA,16,male,75-plus
53599,NA,NA,2,male,75-plus
53702,NA,NA,19,male,75-plus
53703,37,258,129,male,75-plus
53704,237,829,733,male,75-plus
53705,132,918,865,male,75-plus
53706,NA,NA,0,male,75-plus
53711,300,1225,960,male,75-plus
53713,68,225,176,male,75-plus
53714,115,333,418,male,75-plus
53715,21,81,65,male,75-plus
53716,162,628,536,male,75-plus
53717,87,415,266,male,75-plus
53718,114,404,288,male,75-plus
53719,115,459,395,male,75-plus
53726,11,78,125,male,75-plus
53792,NA,NA,0,male,75-plus
53801,NA,NA,50,male,75-plus
53802,NA,NA,4,male,75-plus
53803,NA,NA,45,male,75-plus
53804,NA,NA,59,male,75-plus
53805,56,163,115,male,75-plus
53806,NA,NA,74,male,75-plus
53807,12,30,153,male,75-plus
53808,NA,NA,47,male,75-plus
53809,24,77,107,male,75-plus
53810,NA,NA,25,male,75-plus
53811,NA,NA,105,male,75-plus
53813,22,48,238,male,75-plus
53816,NA,NA,27,male,75-plus
53817,NA,NA,2,male,75-plus
53818,47,128,374,male,75-plus
53820,NA,NA,82,male,75-plus
53821,93,242,329,male,75-plus
53825,NA,NA,13,male,75-plus
53826,NA,NA,19,male,75-plus
53827,NA,NA,16,male,75-plus
53901,144,434,401,male,75-plus
53910,30,70,175,male,75-plus
53911,17,43,37,male,75-plus
53913,185,562,540,male,75-plus
53916,294,734,680,male,75-plus
53919,NA,NA,86,male,75-plus
53920,NA,NA,27,male,75-plus
53922,NA,NA,27,male,75-plus
53923,16,42,40,male,75-plus
53924,NA,NA,54,male,75-plus
53925,99,201,246,male,75-plus
53926,NA,NA,20,male,75-plus
53928,NA,NA,3,male,75-plus
53929,22,56,120,male,75-plus
53930,21,39,30,male,75-plus
53931,NA,NA,12,male,75-plus
53932,15,33,58,male,75-plus
53933,32,74,126,male,75-plus
53934,38,100,248,male,75-plus
53935,NA,NA,15,male,75-plus
53936,NA,NA,57,male,75-plus
53937,NA,NA,17,male,75-plus
53939,NA,NA,12,male,75-plus
53941,14,47,106,male,75-plus
53943,NA,NA,36,male,75-plus
53944,14,36,64,male,75-plus
53946,13,30,210,male,75-plus
53947,NA,NA,10,male,75-plus
53948,49,116,295,male,75-plus
53949,70,158,284,male,75-plus
53950,31,67,165,male,75-plus
53951,22,55,59,male,75-plus
53952,43,114,147,male,75-plus
53953,NA,NA,0,male,75-plus
53954,71,186,194,male,75-plus
53955,68,151,106,male,75-plus
53956,31,83,128,male,75-plus
53959,83,221,277,male,75-plus
53960,30,83,103,male,75-plus
53961,NA,NA,25,male,75-plus
53963,25,95,467,male,75-plus
53964,34,86,121,male,75-plus
53965,117,292,410,male,75-plus
53968,17,48,67,male,75-plus
53969,NA,NA,32,male,75-plus
54001,NA,NA,500,male,75-plus
54002,NA,NA,108,male,75-plus
54003,NA,NA,15,male,75-plus
54004,NA,NA,56,male,75-plus
54005,NA,NA,62,male,75-plus
54006,NA,NA,18,male,75-plus
54007,NA,NA,24,male,75-plus
54009,NA,NA,29,male,75-plus
54010,NA,NA,0,male,75-plus
54011,NA,NA,167,male,75-plus
54013,NA,NA,94,male,75-plus
54014,NA,NA,46,male,75-plus
54015,NA,NA,66,male,75-plus
54016,NA,NA,586,male,75-plus
54017,NA,NA,421,male,75-plus
54020,NA,NA,155,male,75-plus
54021,NA,NA,124,male,75-plus
54022,NA,NA,439,male,75-plus
54023,NA,NA,38,male,75-plus
54024,NA,NA,163,male,75-plus
54025,NA,NA,98,male,75-plus
54026,NA,NA,28,male,75-plus
54027,NA,NA,13,male,75-plus
54028,NA,NA,55,male,75-plus
54082,NA,NA,0,male,75-plus
54101,10,37,33,male,75-plus
54102,NA,NA,41,male,75-plus
54103,NA,NA,14,male,75-plus
54104,NA,NA,94,male,75-plus
54106,24,61,118,male,75-plus
54107,NA,NA,90,male,75-plus
54110,NA,NA,182,male,75-plus
54111,NA,NA,134,male,75-plus
54112,NA,NA,79,male,75-plus
54113,14,36,153,male,75-plus
54114,33,76,319,male,75-plus
54115,244,665,909,male,75-plus
54119,NA,NA,29,male,75-plus
54120,NA,NA,18,male,75-plus
54121,NA,NA,160,male,75-plus
54123,NA,NA,3,male,75-plus
54124,35,85,109,male,75-plus
54125,NA,NA,33,male,75-plus
54126,16,38,69,male,75-plus
54127,NA,NA,0,male,75-plus
54128,NA,NA,70,male,75-plus
54129,NA,NA,141,male,75-plus
54130,53,129,562,male,75-plus
54135,NA,NA,68,male,75-plus
54136,43,111,229,male,75-plus
54137,NA,NA,54,male,75-plus
54138,26,61,75,male,75-plus
54139,37,92,111,male,75-plus
54140,22,56,207,male,75-plus
54141,14,35,86,male,75-plus
54143,20,54,536,male,75-plus
54149,26,71,83,male,75-plus
54150,NA,NA,6,male,75-plus
54151,NA,NA,85,male,75-plus
54153,69,165,205,male,75-plus
54154,33,96,185,male,75-plus
54155,47,109,145,male,75-plus
54156,NA,NA,55,male,75-plus
54157,14,36,193,male,75-plus
54159,NA,NA,39,male,75-plus
54160,NA,NA,9,male,75-plus
54161,29,62,120,male,75-plus
54162,75,170,149,male,75-plus
54165,59,123,176,male,75-plus
54166,34,89,702,male,75-plus
54169,NA,NA,55,male,75-plus
54170,33,68,89,male,75-plus
54171,NA,NA,10,male,75-plus
54173,28,61,71,male,75-plus
54174,37,82,146,male,75-plus
54175,31,79,78,male,75-plus
54177,NA,NA,130,male,75-plus
54180,NA,NA,42,male,75-plus
54201,13,41,203,male,75-plus
54202,NA,NA,89,male,75-plus
54204,12,30,40,male,75-plus
54205,NA,NA,90,male,75-plus
54207,NA,NA,4,male,75-plus
54208,26,55,138,male,75-plus
54209,NA,NA,86,male,75-plus
54210,NA,NA,86,male,75-plus
54211,NA,NA,20,male,75-plus
54212,NA,NA,81,male,75-plus
54213,NA,NA,25,male,75-plus
54214,NA,NA,5,male,75-plus
54216,28,53,243,male,75-plus
54217,53,136,233,male,75-plus
54220,NA,NA,1544,male,75-plus
54227,NA,NA,26,male,75-plus
54228,NA,NA,76,male,75-plus
54229,30,62,155,male,75-plus
54230,NA,NA,84,male,75-plus
54232,NA,NA,20,male,75-plus
54234,NA,NA,132,male,75-plus
54235,30,128,688,male,75-plus
54241,NA,NA,522,male,75-plus
54245,NA,NA,54,male,75-plus
54246,NA,NA,45,male,75-plus
54247,NA,NA,66,male,75-plus
54301,134,436,426,male,75-plus
54302,123,358,604,male,75-plus
54303,137,385,656,male,75-plus
54304,179,524,949,male,75-plus
54307,NA,NA,0,male,75-plus
54311,155,448,915,male,75-plus
54313,261,639,667,male,75-plus
54401,371,1146,914,male,75-plus
54403,245,800,935,male,75-plus
54405,38,98,161,male,75-plus
54406,NA,NA,98,male,75-plus
54407,NA,NA,45,male,75-plus
54408,17,33,35,male,75-plus
54409,182,506,459,male,75-plus
54410,17,34,67,male,75-plus
54411,71,157,138,male,75-plus
54412,29,66,63,male,75-plus
54413,NA,NA,3,male,75-plus
54414,46,119,125,male,75-plus
54416,18,38,60,male,75-plus
54417,NA,NA,4,male,75-plus
54418,19,49,44,male,75-plus
54420,NA,NA,33,male,75-plus
54421,37,100,100,male,75-plus
54422,NA,NA,33,male,75-plus
54423,NA,NA,39,male,75-plus
54424,43,99,95,male,75-plus
54425,24,56,45,male,75-plus
54426,57,121,106,male,75-plus
54427,17,40,36,male,75-plus
54428,28,68,82,male,75-plus
54430,NA,NA,4,male,75-plus
54433,28,55,77,male,75-plus
54435,31,71,70,male,75-plus
54436,17,32,55,male,75-plus
54437,34,76,78,male,75-plus
54440,40,104,101,male,75-plus
54441,NA,NA,19,male,75-plus
54442,18,37,44,male,75-plus
54443,17,44,74,male,75-plus
54446,41,84,90,male,75-plus
54447,NA,NA,28,male,75-plus
54448,59,146,142,male,75-plus
54449,352,834,892,male,75-plus
54450,NA,NA,14,male,75-plus
54451,176,463,457,male,75-plus
54452,270,741,609,male,75-plus
54454,NA,NA,32,male,75-plus
54455,204,520,407,male,75-plus
54456,27,74,240,male,75-plus
54457,117,279,434,male,75-plus
54458,NA,NA,5,male,75-plus
54459,26,58,51,male,75-plus
54460,24,57,112,male,75-plus
54462,NA,NA,14,male,75-plus
54463,NA,NA,43,male,75-plus
54465,22,45,44,male,75-plus
54466,47,95,104,male,75-plus
54467,45,116,388,male,75-plus
54469,21,63,68,male,75-plus
54470,41,99,90,male,75-plus
54471,NA,NA,24,male,75-plus
54473,15,43,119,male,75-plus
54474,60,162,103,male,75-plus
54475,20,37,49,male,75-plus
54476,202,591,582,male,75-plus
54479,46,89,97,male,75-plus
54480,NA,NA,34,male,75-plus
54481,80,236,626,male,75-plus
54482,47,102,203,male,75-plus
54484,70,155,112,male,75-plus
54485,NA,NA,18,male,75-plus
54486,15,34,93,male,75-plus
54487,93,234,468,male,75-plus
54488,NA,NA,26,male,75-plus
54489,30,54,38,male,75-plus
54490,NA,NA,18,male,75-plus
54491,28,87,106,male,75-plus
54493,NA,NA,34,male,75-plus
54494,363,994,1043,male,75-plus
54495,69,200,230,male,75-plus
54498,18,39,69,male,75-plus
54499,37,102,106,male,75-plus
54501,126,323,603,male,75-plus
54511,NA,NA,53,male,75-plus
54512,26,88,69,male,75-plus
54513,NA,NA,20,male,75-plus
54514,34,69,76,male,75-plus
54515,NA,NA,6,male,75-plus
54517,NA,NA,9,male,75-plus
54519,27,65,110,male,75-plus
54520,35,75,164,male,75-plus
54521,105,290,388,male,75-plus
54524,19,34,42,male,75-plus
54525,NA,NA,4,male,75-plus
54526,NA,NA,28,male,75-plus
54527,18,38,40,male,75-plus
54529,20,49,50,male,75-plus
54530,NA,NA,30,male,75-plus
54531,28,82,76,male,75-plus
54534,31,104,139,male,75-plus
54536,NA,NA,6,male,75-plus
54537,NA,NA,17,male,75-plus
54538,44,94,168,male,75-plus
54539,37,85,65,male,75-plus
54540,30,105,82,male,75-plus
54541,NA,NA,58,male,75-plus
54542,NA,NA,37,male,75-plus
54545,36,89,86,male,75-plus
54546,NA,NA,49,male,75-plus
54547,29,109,90,male,75-plus
54548,119,314,346,male,75-plus
54550,NA,NA,14,male,75-plus
54552,94,222,251,male,75-plus
54554,26,60,67,male,75-plus
54555,79,209,224,male,75-plus
54556,NA,NA,28,male,75-plus
54557,29,80,64,male,75-plus
54558,58,158,118,male,75-plus
54559,NA,NA,29,male,75-plus
54560,NA,NA,18,male,75-plus
54561,NA,NA,6,male,75-plus
54562,39,127,167,male,75-plus
54563,NA,NA,44,male,75-plus
54564,NA,NA,28,male,75-plus
54565,NA,NA,4,male,75-plus
54566,14,41,74,male,75-plus
54568,113,298,237,male,75-plus
54601,423,1217,1351,male,75-plus
54603,131,345,297,male,75-plus
54610,NA,NA,89,male,75-plus
54611,NA,NA,53,male,75-plus
54612,36,100,120,male,75-plus
54613,28,61,88,male,75-plus
54614,26,71,96,male,75-plus
54615,40,101,360,male,75-plus
54616,34,82,80,male,75-plus
54618,23,48,90,male,75-plus
54619,33,68,70,male,75-plus
54621,16,31,43,male,75-plus
54622,17,40,113,male,75-plus
54623,33,71,83,male,75-plus
54624,13,44,54,male,75-plus
54625,NA,NA,6,male,75-plus
54626,19,43,33,male,75-plus
54627,31,65,67,male,75-plus
54628,19,45,50,male,75-plus
54629,18,57,89,male,75-plus
54630,45,111,138,male,75-plus
54631,22,57,88,male,75-plus
54632,12,38,40,male,75-plus
54634,46,110,167,male,75-plus
54635,NA,NA,71,male,75-plus
54636,110,296,327,male,75-plus
54637,NA,NA,12,male,75-plus
54638,23,46,49,male,75-plus
54639,NA,NA,86,male,75-plus
54641,NA,NA,0,male,75-plus
54642,19,44,59,male,75-plus
54643,NA,NA,0,male,75-plus
54644,NA,NA,57,male,75-plus
54645,NA,NA,2,male,75-plus
54646,23,62,157,male,75-plus
54648,14,34,44,male,75-plus
54650,235,647,668,male,75-plus
54651,NA,NA,50,male,75-plus
54652,NA,NA,18,male,75-plus
54653,NA,NA,25,male,75-plus
54654,NA,NA,1,male,75-plus
54655,22,57,63,male,75-plus
54656,161,429,453,male,75-plus
54657,NA,NA,16,male,75-plus
54658,26,67,74,male,75-plus
54659,NA,NA,38,male,75-plus
54660,146,331,556,male,75-plus
54661,38,98,131,male,75-plus
54664,11,31,39,male,75-plus
54665,75,201,369,male,75-plus
54666,25,52,80,male,75-plus
54667,48,110,148,male,75-plus
54669,74,184,222,male,75-plus
54670,NA,NA,31,male,75-plus
54701,53,135,1093,male,75-plus
54703,60,159,745,male,75-plus
54720,12,39,273,male,75-plus
54721,NA,NA,45,male,75-plus
54722,19,55,117,male,75-plus
54723,NA,NA,45,male,75-plus
54724,26,51,234,male,75-plus
54725,NA,NA,80,male,75-plus
54726,15,34,54,male,75-plus
54727,28,69,154,male,75-plus
54728,34,102,316,male,75-plus
54729,181,445,950,male,75-plus
54730,NA,NA,123,male,75-plus
54731,NA,NA,33,male,75-plus
54732,31,63,114,male,75-plus
54733,NA,NA,60,male,75-plus
54734,NA,NA,21,male,75-plus
54736,NA,NA,163,male,75-plus
54737,NA,NA,18,male,75-plus
54738,NA,NA,106,male,75-plus
54739,NA,NA,113,male,75-plus
54740,NA,NA,90,male,75-plus
54741,NA,NA,33,male,75-plus
54742,NA,NA,133,male,75-plus
54745,36,82,93,male,75-plus
54746,NA,NA,16,male,75-plus
54747,28,65,83,male,75-plus
54748,NA,NA,73,male,75-plus
54749,NA,NA,41,male,75-plus
54750,NA,NA,37,male,75-plus
54751,NA,NA,584,male,75-plus
54754,NA,NA,50,male,75-plus
54755,NA,NA,239,male,75-plus
54756,NA,NA,30,male,75-plus
54757,NA,NA,130,male,75-plus
54758,NA,NA,176,male,75-plus
54759,NA,NA,86,male,75-plus
54760,NA,NA,21,male,75-plus
54761,NA,NA,56,male,75-plus
54762,NA,NA,46,male,75-plus
54763,NA,NA,31,male,75-plus
54765,NA,NA,0,male,75-plus
54766,18,31,54,male,75-plus
54767,NA,NA,73,male,75-plus
54768,10,35,112,male,75-plus
54769,NA,NA,12,male,75-plus
54770,NA,NA,51,male,75-plus
54771,NA,NA,137,male,75-plus
54772,NA,NA,30,male,75-plus
54773,37,83,128,male,75-plus
54801,23,51,262,male,75-plus
54805,NA,NA,42,male,75-plus
54806,NA,NA,383,male,75-plus
54810,NA,NA,91,male,75-plus
54812,21,41,171,male,75-plus
54813,NA,NA,15,male,75-plus
54814,NA,NA,63,male,75-plus
54817,35,84,106,male,75-plus
54819,18,54,104,male,75-plus
54820,NA,NA,32,male,75-plus
54821,NA,NA,97,male,75-plus
54822,28,55,99,male,75-plus
54824,NA,NA,53,male,75-plus
54826,NA,NA,29,male,75-plus
54827,NA,NA,13,male,75-plus
54828,NA,NA,49,male,75-plus
54829,15,35,240,male,75-plus
54830,NA,NA,254,male,75-plus
54832,NA,NA,21,male,75-plus
54835,NA,NA,40,male,75-plus
54836,NA,NA,25,male,75-plus
54837,NA,NA,148,male,75-plus
54838,NA,NA,85,male,75-plus
54839,NA,NA,8,male,75-plus
54840,NA,NA,154,male,75-plus
54841,NA,NA,8,male,75-plus
54842,NA,NA,0,male,75-plus
54843,NA,NA,440,male,75-plus
54844,NA,NA,14,male,75-plus
54845,NA,NA,2,male,75-plus
54846,NA,NA,7,male,75-plus
54847,NA,NA,114,male,75-plus
54848,73,172,219,male,75-plus
54849,NA,NA,77,male,75-plus
54850,NA,NA,6,male,75-plus
54853,NA,NA,144,male,75-plus
54854,NA,NA,25,male,75-plus
54855,NA,NA,16,male,75-plus
54856,NA,NA,53,male,75-plus
54857,NA,NA,0,male,75-plus
54858,NA,NA,49,male,75-plus
54859,NA,NA,106,male,75-plus
54861,NA,NA,0,male,75-plus
54862,NA,NA,9,male,75-plus
54864,NA,NA,30,male,75-plus
54865,NA,NA,33,male,75-plus
54867,NA,NA,17,male,75-plus
54868,150,377,535,male,75-plus
54870,12,39,83,male,75-plus
54871,NA,NA,128,male,75-plus
54872,NA,NA,96,male,75-plus
54873,NA,NA,166,male,75-plus
54874,NA,NA,90,male,75-plus
54875,NA,NA,33,male,75-plus
54876,NA,NA,99,male,75-plus
54880,NA,NA,722,male,75-plus
54888,NA,NA,48,male,75-plus
54889,NA,NA,76,male,75-plus
54891,NA,NA,131,male,75-plus
54893,NA,NA,183,male,75-plus
54895,NA,NA,42,male,75-plus
54896,17,43,62,male,75-plus
54901,33,100,707,male,75-plus
54902,NA,NA,922,male,75-plus
54904,44,113,660,male,75-plus
54909,NA,NA,75,male,75-plus
54911,118,328,809,male,75-plus
54913,64,189,322,male,75-plus
54914,89,312,721,male,75-plus
54915,118,334,696,male,75-plus
54921,NA,NA,31,male,75-plus
54922,NA,NA,37,male,75-plus
54923,NA,NA,312,male,75-plus
54927,NA,NA,13,male,75-plus
54928,NA,NA,12,male,75-plus
54929,NA,NA,398,male,75-plus
54930,NA,NA,59,male,75-plus
54931,NA,NA,10,male,75-plus
54932,NA,NA,27,male,75-plus
54933,NA,NA,8,male,75-plus
54934,NA,NA,6,male,75-plus
54935,NA,NA,1108,male,75-plus
54937,NA,NA,517,male,75-plus
